Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation 
1529,22.991,0.016,153.036,509.23,204.022,2019-08-03 16:00:00,16.0,,1529,1.146,5.019,640.105
1530,21.798,0.016,70.08,290.732,52.32,2019-08-03 17:00:00,17.0,,1530,1.147,6.079,1152.79
1531,20.782,0.016,16.64,81.69,0.0,2019-08-03 18:00:00,18.0,,1531,1.149,6.304,1274.811
1532,20.273,0.015,0.447,1.88,0.0,2019-08-03 19:00:00,19.0,,1532,1.15,6.333,1295.23
1533,19.896,0.015,0.0,0.0,0.0,2019-08-03 20:00:00,20.0,,1533,1.151,6.061,1137.873
1534,19.605,0.014,0.0,0.0,0.0,2019-08-03 21:00:00,21.0,,1534,1.151,6.338,1295.394
1535,19.629,0.014,0.0,0.0,0.0,2019-08-03 22:00:00,22.0,,1535,1.148,6.017,1115.342
1536,19.421,0.014,0.0,0.0,0.0,2019-08-03 23:00:00,23.0,,1536,1.142,5.134,687.762
1537,18.948,0.014,0.0,0.0,0.0,2019-08-04 00:00:00,0.0,,1537,1.136,3.989,291.514
1538,18.627,0.014,0.0,0.0,0.0,2019-08-04 01:00:00,1.0,,1538,1.131,2.714,52.403
1539,18.425,0.013,0.0,0.0,0.0,2019-08-04 02:00:00,2.0,,1539,1.127,2.425,27.137
1540,18.357,0.013,0.064,0.537,0.0,2019-08-04 03:00:00,3.0,,1540,1.123,2.478,31.444
1541,18.505,0.013,19.826,86.927,50.24,2019-08-04 04:00:00,4.0,,1541,1.12,2.52,34.08
1542,19.638,0.014,105.124,301.506,359.353,2019-08-04 05:00:00,5.0,,1542,1.118,2.174,13.743
1543,21.741,0.014,239.68,519.432,1141.214,2019-08-04 06:00:00,6.0,,1543,1.117,1.773,3.353
1544,24.337,0.014,387.177,722.107,1997.525,2019-08-04 07:00:00,7.0,,1544,1.117,2.053,9.633
1545,25.525,0.014,532.601,895.665,2438.232,2019-08-04 08:00:00,8.0,,1545,1.117,2.377,24.096
1546,26.742,0.014,654.226,1028.284,2606.624,2019-08-04 09:00:00,9.0,,1546,1.119,3.191,116.103
1547,27.593,0.014,735.205,1110.93,2765.163,2019-08-04 10:00:00,10.0,,1547,1.122,3.979,289.016
1548,27.877,0.014,773.537,1137.89,2908.31,2019-08-04 11:00:00,11.0,,1548,1.126,4.283,379.701
1549,27.57,0.014,751.206,1107.363,2965.533,2019-08-04 12:00:00,12.0,,1549,1.13,4.664,506.194
1550,27.584,0.015,679.249,1021.374,3154.942,2019-08-04 13:00:00,13.0,,1550,1.133,5.155,696.479
1551,27.268,0.015,562.074,885.791,2791.921,2019-08-04 14:00:00,14.0,,1551,1.137,5.462,837.035
1552,26.58,0.015,418.729,709.822,2240.183,2019-08-04 15:00:00,15.0,,1552,1.14,5.38,795.553
1553,25.583,0.016,264.242,505.439,1561.839,2019-08-04 16:00:00,16.0,,1553,1.142,4.629,495.078
1554,24.063,0.017,120.738,286.569,758.319,2019-08-04 17:00:00,17.0,,1554,1.145,4.572,471.717
1555,21.651,0.016,21.656,78.155,131.022,2019-08-04 18:00:00,18.0,,1555,1.147,5.275,750.776
1556,20.384,0.015,0.175,1.599,0.0,2019-08-04 19:00:00,19.0,,1556,1.149,6.186,1210.247
1557,19.841,0.015,0.0,0.0,0.0,2019-08-04 20:00:00,20.0,,1557,1.151,7.14,1801.278
1558,19.376,0.015,0.0,0.0,0.0,2019-08-04 21:00:00,21.0,,1558,1.151,7.844,2275.572
1559,19.139,0.015,0.0,0.0,0.0,2019-08-04 22:00:00,22.0,,1559,1.148,8.051,2421.029
1560,18.961,0.014,0.0,0.0,0.0,2019-08-04 23:00:00,23.0,,1560,1.142,7.896,2312.134
1561,18.842,0.014,0.0,0.0,0.0,2019-08-05 00:00:00,0.0,,1561,1.136,7.423,1988.89
1562,18.748,0.014,0.0,0.0,0.0,2019-08-05 01:00:00,1.0,,1562,1.132,7.166,1815.825
1563,18.72,0.014,0.0,0.0,0.0,2019-08-05 02:00:00,2.0,,1563,1.129,7.033,1724.752
1564,18.859,0.014,0.08,0.421,0.0,2019-08-05 03:00:00,3.0,,1564,1.126,6.969,1683.847
1565,19.147,0.013,26.483,83.059,267.945,2019-08-05 04:00:00,4.0,,1565,1.124,6.893,1638.585
1566,20.492,0.014,131.799,297.323,955.027,2019-08-05 05:00:00,5.0,,1566,1.123,6.314,1280.389
1567,22.389,0.014,276.576,515.625,2076.199,2019-08-05 06:00:00,6.0,,1567,1.122,5.826,1012.903
1568,24.361,0.014,424.193,718.636,2759.581,2019-08-05 07:00:00,7.0,,1568,1.123,6.065,1139.937
1569,26.036,0.015,554.19,892.511,2949.098,2019-08-05 08:00:00,8.0,,1569,1.125,6.283,1262.594
1570,27.272,0.014,648.986,1025.356,3098.942,2019-08-05 09:00:00,9.0,,1570,1.127,6.413,1339.619
1571,28.058,0.014,691.65,1108.104,3086.138,2019-08-05 10:00:00,10.0,,1571,1.131,6.393,1326.416
1572,28.557,0.015,690.208,1135.117,3051.879,2019-08-05 11:00:00,11.0,,1572,1.135,6.328,1292.615
1573,28.434,0.015,637.698,1104.544,2456.005,2019-08-05 12:00:00,12.0,,1573,1.139,5.881,1041.469
1574,27.477,0.015,540.292,1018.415,1337.736,2019-08-05 13:00:00,13.0,,1574,1.142,4.956,614.566
1575,26.696,0.015,420.665,882.587,843.321,2019-08-05 14:00:00,14.0,,1575,1.146,4.317,387.474
1576,26.423,0.015,292.977,706.306,837.545,2019-08-05 15:00:00,15.0,,1576,1.148,3.711,223.07
1577,25.909,0.016,174.393,501.572,565.259,2019-08-05 16:00:00,16.0,,1577,1.151,3.739,227.525
1578,24.662,0.016,76.365,282.32,205.54,2019-08-05 17:00:00,17.0,,1578,1.153,3.522,178.549
1579,23.046,0.015,15.404,74.625,14.709,2019-08-05 18:00:00,18.0,,1579,1.155,3.453,166.002
1580,22.346,0.015,0.299,1.347,0.0,2019-08-05 19:00:00,19.0,,1580,1.157,3.741,228.082
1581,22.244,0.014,0.0,0.0,0.0,2019-08-05 20:00:00,20.0,,1581,1.159,3.865,259.809
1582,22.285,0.014,0.0,0.0,0.0,2019-08-05 21:00:00,21.0,,1582,1.159,3.54,182.351
1583,22.158,0.014,0.0,0.0,0.0,2019-08-05 22:00:00,22.0,,1583,1.157,2.84,65.529
1584,21.72,0.014,0.0,0.0,0.0,2019-08-05 23:00:00,23.0,,1584,1.154,2.262,17.723
1585,21.023,0.014,0.0,0.0,0.0,2019-08-06 00:00:00,0.0,,1585,1.15,2.319,21.143
1586,20.295,0.013,0.0,0.0,0.0,2019-08-06 01:00:00,1.0,,1586,1.146,2.872,69.442
1587,19.828,0.013,0.0,0.0,0.0,2019-08-06 02:00:00,2.0,,1587,1.143,3.684,214.458
1588,19.691,0.013,0.035,0.325,0.0,2019-08-06 03:00:00,3.0,,1588,1.141,4.812,561.589
1589,19.538,0.013,14.909,79.202,9.394,2019-08-06 04:00:00,4.0,,1589,1.14,5.541,875.489
1590,19.258,0.013,66.712,293.057,76.935,2019-08-06 05:00:00,5.0,,1590,1.139,5.46,836.984
1591,18.934,0.013,139.242,511.732,150.303,2019-08-06 06:00:00,6.0,,1591,1.139,5.305,766.262
1592,18.809,0.013,223.829,715.086,349.83,2019-08-06 07:00:00,7.0,,1592,1.14,4.102,322.944
1593,19.112,0.013,307.982,889.246,572.146,2019-08-06 08:00:00,8.0,,1593,1.142,3.473,170.114
1594,19.73,0.014,379.138,1022.332,827.586,2019-08-06 09:00:00,9.0,,1594,1.143,3.112,103.359
1595,20.389,0.014,425.922,1105.227,1122.04,2019-08-06 10:00:00,10.0,,1595,1.146,2.426,27.207
1596,21.507,0.014,447.744,1132.304,1505.692,2019-08-06 11:00:00,11.0,,1596,1.148,2.008,8.089
1597,22.818,0.014,432.033,1101.652,1539.583,2019-08-06 12:00:00,12.0,,1597,1.15,1.796,3.787
1598,23.87,0.014,383.223,1015.372,1156.103,2019-08-06 13:00:00,13.0,,1598,1.152,1.458,0.756
1599,23.968,0.014,311.299,879.298,779.781,2019-08-06 14:00:00,14.0,,1599,1.153,1.23,0.19
1600,23.451,0.014,225.838,702.728,600.531,2019-08-06 15:00:00,15.0,,1600,1.154,1.148,0.109
1601,21.922,0.014,139.457,497.631,342.521,2019-08-06 16:00:00,16.0,,1601,1.155,1.473,0.818
1602,20.646,0.014,63.665,277.988,102.113,2019-08-06 17:00:00,17.0,,1602,1.156,2.734,54.145
1603,19.522,0.014,12.561,71.108,0.794,2019-08-06 18:00:00,18.0,,1603,1.157,4.677,508.725
1604,19.006,0.014,0.173,1.124,0.0,2019-08-06 19:00:00,19.0,,1604,1.158,5.808,1004.365
1605,18.627,0.013,0.0,0.0,0.0,2019-08-06 20:00:00,20.0,,1605,1.159,5.914,1058.7
1606,18.285,0.013,0.0,0.0,0.0,2019-08-06 21:00:00,21.0,,1606,1.159,5.825,1012.228
1607,18.04,0.013,0.0,0.0,0.0,2019-08-06 22:00:00,22.0,,1607,1.158,5.753,975.39
1608,17.854,0.013,0.0,0.0,0.0,2019-08-06 23:00:00,23.0,,1608,1.154,5.76,978.654
1609,17.709,0.013,0.0,0.0,0.0,2019-08-07 00:00:00,0.0,,1609,1.15,5.852,1025.914
1610,17.691,0.013,0.0,0.0,0.0,2019-08-07 01:00:00,1.0,,1610,1.146,6.017,1115.35
1611,17.59,0.013,0.0,0.0,0.0,2019-08-07 02:00:00,2.0,,1611,1.143,6.104,1164.575
1612,17.444,0.013,0.015,0.246,0.0,2019-08-07 03:00:00,3.0,,1612,1.14,6.318,1282.957
1613,17.261,0.013,13.872,75.37,2.903,2019-08-07 04:00:00,4.0,,1613,1.138,6.417,1344.7
1614,17.219,0.013,69.452,288.707,108.742,2019-08-07 05:00:00,5.0,,1614,1.137,6.35,1306.324
1615,17.353,0.013,153.492,507.767,288.172,2019-08-07 06:00:00,6.0,,1615,1.136,6.147,1185.074
1616,17.693,0.013,252.066,711.472,525.911,2019-08-07 07:00:00,7.0,,1616,1.137,6.506,1393.782
1617,18.082,0.014,341.117,885.924,680.251,2019-08-07 08:00:00,8.0,,1617,1.139,7.043,1731.593
1618,18.568,0.014,409.792,1019.227,987.102,2019-08-07 09:00:00,9.0,,1618,1.141,7.149,1807.022
1619,19.388,0.014,459.4,1102.283,1493.817,2019-08-07 10:00:00,10.0,,1619,1.143,7.474,2019.098
1620,20.08,0.014,474.087,1129.377,1552.951,2019-08-07 11:00:00,11.0,,1620,1.146,7.305,1904.53
1621,20.504,0.014,450.457,1098.68,1449.605,2019-08-07 12:00:00,12.0,,1621,1.148,6.942,1670.718
1622,20.974,0.014,393.031,1012.236,1552.188,2019-08-07 13:00:00,13.0,,1622,1.15,6.563,1428.367
1623,20.847,0.014,309.838,875.954,1009.122,2019-08-07 14:00:00,14.0,,1623,1.152,6.029,1124.664
1624,20.385,0.014,224.009,699.065,640.429,2019-08-07 15:00:00,15.0,,1624,1.154,6.064,1139.561
1625,19.879,0.015,135.957,493.605,547.782,2019-08-07 16:00:00,16.0,,1625,1.155,6.01,1114.942
1626,18.959,0.015,61.203,273.581,166.214,2019-08-07 17:00:00,17.0,,1626,1.157,6.201,1216.104
1627,17.968,0.014,12.91,67.613,2.274,2019-08-07 18:00:00,18.0,,1627,1.158,6.751,1550.059
1628,17.252,0.014,0.222,0.928,0.0,2019-08-07 19:00:00,19.0,,1628,1.16,7.064,1745.213
1629,16.732,0.014,0.0,0.0,0.0,2019-08-07 20:00:00,20.0,,1629,1.161,7.311,1908.848
1630,16.323,0.013,0.0,0.0,0.0,2019-08-07 21:00:00,21.0,,1630,1.162,7.5,2036.805
1631,15.997,0.013,0.0,0.0,0.0,2019-08-07 22:00:00,22.0,,1631,1.16,7.498,2036.52
1632,15.687,0.013,0.0,0.0,0.0,2019-08-07 23:00:00,23.0,,1632,1.157,7.357,1941.707
1633,15.397,0.013,0.0,0.0,0.0,2019-08-08 00:00:00,0.0,,1633,1.153,7.189,1832.892
1634,15.132,0.012,0.0,0.0,0.0,2019-08-08 01:00:00,1.0,,1634,1.149,7.311,1908.943
1635,14.895,0.012,0.0,0.0,0.0,2019-08-08 02:00:00,2.0,,1635,1.146,7.217,1846.09
1636,14.722,0.012,0.024,0.183,0.0,2019-08-08 03:00:00,3.0,,1636,1.144,7.141,1802.3
1637,14.626,0.012,11.986,71.569,4.663,2019-08-08 04:00:00,4.0,,1637,1.142,8.0,2380.056
1638,14.79,0.012,62.469,284.28,106.91,2019-08-08 05:00:00,5.0,,1638,1.141,6.977,1688.117
1639,15.185,0.012,138.304,503.711,284.025,2019-08-08 06:00:00,6.0,,1639,1.14,7.534,2063.667
1640,15.658,0.013,220.568,707.765,484.119,2019-08-08 07:00:00,7.0,,1640,1.141,7.258,1878.435
1641,16.147,0.013,294.694,882.532,869.982,2019-08-08 08:00:00,8.0,,1641,1.141,7.673,2159.42
1642,16.875,0.013,346.092,1016.073,1603.576,2019-08-08 09:00:00,9.0,,1642,1.143,8.096,2450.506
1643,17.62,0.013,374.08,1099.262,1724.659,2019-08-08 10:00:00,10.0,,1643,1.145,7.983,2369.816
1644,18.008,0.013,369.86,1126.41,1375.268,2019-08-08 11:00:00,11.0,,1644,1.146,7.867,2292.799
